Query_Species	NUMT	NUMT_info	Loci	DB_Species	Matches	Counts	Hit_Dissimilarity	Hit_Similarity
mGorGor1	mGorGor1_numt24	NUMT_229bp_78%	+::chr11_mat_hsa2b:18512787-18513016	mPanPan1	['+::chr13_mat_hsa2b:19049853-19051048']	1	[0.26787181594083814]	[0.7321281840591618]
mGorGor1	mGorGor1_numt24	NUMT_229bp_78%	+::chr11_mat_hsa2b:18512787-18513016	mPanTro3	['+::chr13_hap1_hsa2b:17726421-17727631']	1	[0.2941659819227609]	[0.7058340180772391]
mGorGor1	mGorGor1_numt24	NUMT_229bp_78%	+::chr11_mat_hsa2b:18512787-18513016	mPonAbe1	['+::chr11_hap1_hsa2b:31104494-31105708']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt24	NUMT_229bp_78%	+::chr11_mat_hsa2b:18512787-18513016	mPonPyg2	['+::chr11_hap1_hsa2b:28111354-28112568']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt24	NUMT_229bp_78%	+::chr11_mat_hsa2b:18512787-18513016	mSymSyn1	['+::chr22_hap1:53767329-53768526']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt24	NUMT_229bp_78%	+::chr11_mat_hsa2b:18512787-18513016	CHM13	['+::NC_060926.1:117450805-117452022']	1	[0.30238290879211177]	[0.6976170912078883]
mGorGor1	mGorGor1_numt25	NUMT_5805bp_77%	+::chr11_mat_hsa2b:18513769-18519574	mGorGor1	['+::chr11_mat_hsa2b:18513269-18520074']	1	[0.0]	[1.0]
mGorGor1	mGorGor1_numt25	NUMT_5805bp_77%	+::chr11_mat_hsa2b:18513769-18519574	mPanPan1	['+::chr13_mat_hsa2b:19050801-19057645']	1	[0.3198881201236567]	[0.6801118798763433]
mGorGor1	mGorGor1_numt25	NUMT_5805bp_77%	+::chr11_mat_hsa2b:18513769-18519574	mPanTro3	['+::chr13_hap1_hsa2b:17727384-17734199']	1	[0.3375533637568085]	[0.6624466362431916]
mGorGor1	mGorGor1_numt25	NUMT_5805bp_77%	+::chr11_mat_hsa2b:18513769-18519574	mPonAbe1	['+::chr11_hap1_hsa2b:31097934-31104741']	1	[0.9998527896363903]	[0.00014721036360965112]
mGorGor1	mGorGor1_numt25	NUMT_5805bp_77%	+::chr11_mat_hsa2b:18513769-18519574	mPonPyg2	['+::chr11_hap1_hsa2b:28104789-28111601']	1	[0.9998527896363903]	[0.00014721036360965112]
mGorGor1	mGorGor1_numt25	NUMT_5805bp_77%	+::chr11_mat_hsa2b:18513769-18519574	mSymSyn1	['+::chr22_hap1:53760806-53767576']	1	[0.9998527896363903]	[0.00014721036360965112]
mGorGor1	mGorGor1_numt25	NUMT_5805bp_77%	+::chr11_mat_hsa2b:18513769-18519574	CHM13	['+::NC_060926.1:117451776-117458604']	1	[0.33902546739290446]	[0.6609745326070955]
mGorGor1	mGorGor1_numt26	NUMT_1276bp_75%,NUMT_458bp_75%,NUMT_810bp_74%	+::chr11_mat_hsa2b:21726715-21727991	mGorGor1	['+::chr11_mat_hsa2b:21726215-21728491']	1	[0.0]	[1.0]
mGorGor1	mGorGor1_numt26	NUMT_1276bp_75%,NUMT_458bp_75%,NUMT_810bp_74%	+::chr11_mat_hsa2b:21726715-21727991	mPanPan1	['+::chr13_mat_hsa2b:22212354-22214676']	1	[0.2508833922261484]	[0.7491166077738516]
mGorGor1	mGorGor1_numt26	NUMT_1276bp_75%,NUMT_458bp_75%,NUMT_810bp_74%	+::chr11_mat_hsa2b:21726715-21727991	mPanTro3	['+::chr13_hap1_hsa2b:20892456-20894774']	1	[0.2583922261484099]	[0.74160777385159]
mGorGor1	mGorGor1_numt26	NUMT_1276bp_75%,NUMT_458bp_75%,NUMT_810bp_74%	+::chr11_mat_hsa2b:21726715-21727991	mPonAbe1	['+::chr11_hap1_hsa2b:27932247-27934506']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt26	NUMT_1276bp_75%,NUMT_458bp_75%,NUMT_810bp_74%	+::chr11_mat_hsa2b:21726715-21727991	mPonPyg2	['+::chr11_hap1_hsa2b:24948529-24950779']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt26	NUMT_1276bp_75%,NUMT_458bp_75%,NUMT_810bp_74%	+::chr11_mat_hsa2b:21726715-21727991	mSymSyn1	['+::chr22_hap1:50784714-50786979']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt26	NUMT_1276bp_75%,NUMT_458bp_75%,NUMT_810bp_74%	+::chr11_mat_hsa2b:21726715-21727991	CHM13	['+::NC_060926.1:120645295-120647613']	1	[0.2226148409893993]	[0.7773851590106007]
mGorGor1	mGorGor1_numt27	NUMT_2936bp_76%	+::chr11_mat_hsa2b:21728300-21731236	mGorGor1	['+::chr11_mat_hsa2b:21727800-21731736']	1	[0.0]	[1.0]
mGorGor1	mGorGor1_numt27	NUMT_2936bp_76%	+::chr11_mat_hsa2b:21728300-21731236	mPanPan1	['+::chr13_mat_hsa2b:22213942-22217913']	1	[0.22018348623853212]	[0.7798165137614679]
mGorGor1	mGorGor1_numt27	NUMT_2936bp_76%	+::chr11_mat_hsa2b:21728300-21731236	mPanTro3	['+::chr13_hap1_hsa2b:20894044-20898010']	1	[0.21483180428134557]	[0.7851681957186545]
mGorGor1	mGorGor1_numt27	NUMT_2936bp_76%	+::chr11_mat_hsa2b:21728300-21731236	mPonAbe1	['+::chr11_hap1_hsa2b:27929001-27932915']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt27	NUMT_2936bp_76%	+::chr11_mat_hsa2b:21728300-21731236	mPonPyg2	['+::chr11_hap1_hsa2b:24945275-24949189']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt27	NUMT_2936bp_76%	+::chr11_mat_hsa2b:21728300-21731236	mSymSyn1	['+::chr22_hap1:50781471-50785392']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt27	NUMT_2936bp_76%	+::chr11_mat_hsa2b:21728300-21731236	CHM13	['+::NC_060926.1:120646885-120650851']	1	[0.20998980632008155]	[0.7900101936799184]
mGorGor1	mGorGor1_numt28	NUMT_451bp_76%	+::chr11_mat_hsa2b:21731538-21731989	mGorGor1	['+::chr11_mat_hsa2b:21731038-21732489']	1	[0.0]	[1.0]
mGorGor1	mGorGor1_numt28	NUMT_451bp_76%	+::chr11_mat_hsa2b:21731538-21731989	mPanPan1	['+::chr13_mat_hsa2b:22217226-22218663']	1	[0.2849200833912439]	[0.715079916608756]
mGorGor1	mGorGor1_numt28	NUMT_451bp_76%	+::chr11_mat_hsa2b:21731538-21731989	mPanTro3	['+::chr13_hap1_hsa2b:20897324-20898760']	1	[0.2807505211952745]	[0.7192494788047255]
mGorGor1	mGorGor1_numt28	NUMT_451bp_76%	+::chr11_mat_hsa2b:21731538-21731989	mPonAbe1	['+::chr11_hap1_hsa2b:27928248-27929696']	1	[0.9979152189020153]	[0.0020847810979847115]
mGorGor1	mGorGor1_numt28	NUMT_451bp_76%	+::chr11_mat_hsa2b:21731538-21731989	mPonPyg2	['+::chr11_hap1_hsa2b:24944529-24945975']	1	[0.9979152189020153]	[0.0020847810979847115]
mGorGor1	mGorGor1_numt28	NUMT_451bp_76%	+::chr11_mat_hsa2b:21731538-21731989	mSymSyn1	['+::chr22_hap1:50780727-50782161']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt28	NUMT_451bp_76%	+::chr11_mat_hsa2b:21731538-21731989	CHM13	['+::NC_060926.1:120650163-120651612']	1	[0.28005559416261294]	[0.7199444058373871]
mGorGor1	mGorGor1_numt29	NUMT_673bp_74%	+::chr11_mat_hsa2b:21732192-21732865	mGorGor1	['+::chr11_mat_hsa2b:21731692-21733365']	1	[0.0]	[1.0]
mGorGor1	mGorGor1_numt29	NUMT_673bp_74%	+::chr11_mat_hsa2b:21732192-21732865	mPanPan1	['+::chr13_mat_hsa2b:22217869-22219540']	1	[0.3070439494280554]	[0.6929560505719445]
mGorGor1	mGorGor1_numt29	NUMT_673bp_74%	+::chr11_mat_hsa2b:21732192-21732865	mPanTro3	['+::chr13_hap1_hsa2b:20897966-20899636']	1	[0.3220951234196267]	[0.6779048765803732]
mGorGor1	mGorGor1_numt29	NUMT_673bp_74%	+::chr11_mat_hsa2b:21732192-21732865	mPonAbe1	['+::chr11_hap1_hsa2b:27927380-27929045']	1	[0.9981938591210114]	[0.0018061408789885602]
mGorGor1	mGorGor1_numt29	NUMT_673bp_74%	+::chr11_mat_hsa2b:21732192-21732865	mPonPyg2	['+::chr11_hap1_hsa2b:24943658-24945319']	1	[0.9981938591210114]	[0.0018061408789885602]
mGorGor1	mGorGor1_numt29	NUMT_673bp_74%	+::chr11_mat_hsa2b:21732192-21732865	mSymSyn1	['+::chr22_hap1:50779839-50781515']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt29	NUMT_673bp_74%	+::chr11_mat_hsa2b:21732192-21732865	CHM13	['+::NC_060926.1:120650815-120652489']	1	[0.2895845875978326]	[0.7104154124021673]
mGorGor1	mGorGor1_numt30	NUMT_279bp_75%	-::chr11_mat_hsa2b:26135271-26135550	mGorGor1	['+::chr11_mat_hsa2b:26134771-26136050']	1	[0.0]	[1.0]
mGorGor1	mGorGor1_numt30	NUMT_279bp_75%	-::chr11_mat_hsa2b:26135271-26135550	mPanPan1	['+::chr13_mat_hsa2b:51024453-51025742']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt30	NUMT_279bp_75%	-::chr11_mat_hsa2b:26135271-26135550	mPanTro3	['+::chr13_hap1_hsa2b:25289543-25290825']	1	[0.27782162588792425]	[0.7221783741120757]
mGorGor1	mGorGor1_numt30	NUMT_279bp_75%	-::chr11_mat_hsa2b:26135271-26135550	mPonAbe1	['+::chr11_hap1_hsa2b:23338519-23339813']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt30	NUMT_279bp_75%	-::chr11_mat_hsa2b:26135271-26135550	mPonPyg2	['+::chr11_hap1_hsa2b:20365771-20367065']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt30	NUMT_279bp_75%	-::chr11_mat_hsa2b:26135271-26135550	mSymSyn1	['+::chr22_hap1:46380028-46381341']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt30	NUMT_279bp_75%	-::chr11_mat_hsa2b:26135271-26135550	CHM13	['+::NC_060926.1:125117630-125118920']	1	[0.2541436464088398]	[0.7458563535911602]
mGorGor1	mGorGor1_numt31	NUMT_228bp_80%	+::chr11_mat_hsa2b:27272833-27273061	mGorGor1	['+::chr11_mat_hsa2b:27272333-27273561']	1	[0.0]	[1.0]
mGorGor1	mGorGor1_numt31	NUMT_228bp_80%	+::chr11_mat_hsa2b:27272833-27273061	mPanPan1	['+::chr13_mat_hsa2b:49888190-49889405']	1	[0.9942434210526315]	[0.005756578947368474]
mGorGor1	mGorGor1_numt31	NUMT_228bp_80%	+::chr11_mat_hsa2b:27272833-27273061	mPanTro3	['+::chr13_hap1_hsa2b:26426656-26427872']	1	[0.3207236842105263]	[0.6792763157894737]
mGorGor1	mGorGor1_numt31	NUMT_228bp_80%	+::chr11_mat_hsa2b:27272833-27273061	mPonAbe1	['+::chr11_hap1_hsa2b:22161591-22162791']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt31	NUMT_228bp_80%	+::chr11_mat_hsa2b:27272833-27273061	mPonPyg2	['+::chr11_hap1_hsa2b:19190869-19192069']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt31	NUMT_228bp_80%	+::chr11_mat_hsa2b:27272833-27273061	mSymSyn1	['+::chr22_hap1:45299304-45300498']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt31	NUMT_228bp_80%	+::chr11_mat_hsa2b:27272833-27273061	CHM13	['+::NC_060926.1:126247529-126248747']	1	[0.3404605263157895]	[0.6595394736842105]
mGorGor1	mGorGor1_numt32	NUMT_430bp_80%,NUMT_432bp_81%	+::chr11_mat_hsa2b:27274038-27274470	mGorGor1	['+::chr11_mat_hsa2b:27273538-27274970']	1	[0.0]	[1.0]
mGorGor1	mGorGor1_numt32	NUMT_430bp_80%,NUMT_432bp_81%	+::chr11_mat_hsa2b:27274038-27274470	mPanPan1	['+::chr13_mat_hsa2b:49886744-49888213']	1	[0.9950704225352113]	[0.004929577464788726]
mGorGor1	mGorGor1_numt32	NUMT_430bp_80%,NUMT_432bp_81%	+::chr11_mat_hsa2b:27274038-27274470	mPanTro3	['+::chr13_hap1_hsa2b:26427849-26429313']	1	[0.23661971830985915]	[0.7633802816901408]
mGorGor1	mGorGor1_numt32	NUMT_430bp_80%,NUMT_432bp_81%	+::chr11_mat_hsa2b:27274038-27274470	mPonAbe1	['+::chr11_hap1_hsa2b:22160164-22161614']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt32	NUMT_430bp_80%,NUMT_432bp_81%	+::chr11_mat_hsa2b:27274038-27274470	mPonPyg2	['+::chr11_hap1_hsa2b:19189442-19190892']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt32	NUMT_430bp_80%,NUMT_432bp_81%	+::chr11_mat_hsa2b:27274038-27274470	mSymSyn1	['+::chr22_hap1:45297876-45299290']	1	[0.9901408450704225]	[0.009859154929577452]
mGorGor1	mGorGor1_numt32	NUMT_430bp_80%,NUMT_432bp_81%	+::chr11_mat_hsa2b:27274038-27274470	CHM13	['+::NC_060926.1:126248724-126250176']	1	[0.24225352112676057]	[0.7577464788732394]
mGorGor1	mGorGor1_numt33	NUMT_87bp_88%	-::chr11_mat_hsa2b:30658214-30658301	mGorGor1	['+::chr11_mat_hsa2b:30657714-30658801']	1	[0.0]	[1.0]
mGorGor1	mGorGor1_numt33	NUMT_87bp_88%	-::chr11_mat_hsa2b:30658214-30658301	mPanPan1	['+::chr13_mat_hsa2b:46550612-46551701']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt33	NUMT_87bp_88%	-::chr11_mat_hsa2b:30658214-30658301	mPanTro3	['+::chr13_hap1_hsa2b:29772972-29774061']	1	[0.3023255813953488]	[0.6976744186046512]
mGorGor1	mGorGor1_numt33	NUMT_87bp_88%	-::chr11_mat_hsa2b:30658214-30658301	mPonAbe1	['+::chr11_hap1_hsa2b:18807330-18808412']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt33	NUMT_87bp_88%	-::chr11_mat_hsa2b:30658214-30658301	mPonPyg2	['+::chr11_hap1_hsa2b:15835563-15836645']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt33	NUMT_87bp_88%	-::chr11_mat_hsa2b:30658214-30658301	CHM13	['+::NC_060926.1:129518767-129519856']	1	[0.31906976744186044]	[0.6809302325581396]
mGorGor1	mGorGor1_numt34	NUMT_143bp_75%	+::chr11_mat_hsa2b:31812381-31812524	mGorGor1	['+::chr11_mat_hsa2b:31811881-31813024']	1	[0.0]	[1.0]
mGorGor1	mGorGor1_numt34	NUMT_143bp_75%	+::chr11_mat_hsa2b:31812381-31812524	mPanPan1	['+::chr13_mat_hsa2b:44246400-44247543', '+::chr13_mat_hsa2b:45322007-45323150']	2	[0.2953138815207781, 1.0]	[0.7046861184792219, 0.0]
mGorGor1	mGorGor1_numt34	NUMT_143bp_75%	+::chr11_mat_hsa2b:31812381-31812524	mPanTro3	['+::chr13_hap1_hsa2b:30999619-31000757', '+::chr13_hap1_hsa2b:31884740-31885878']	2	[0.33421750663129973, 1.0]	[0.6657824933687002, 0.0]
mGorGor1	mGorGor1_numt34	NUMT_143bp_75%	+::chr11_mat_hsa2b:31812381-31812524	mPonAbe1	['+::chr22_hap1_hsa21:23154322-23155457']	1	[0.4677276746242264]	[0.5322723253757736]
mGorGor1	mGorGor1_numt34	NUMT_143bp_75%	+::chr11_mat_hsa2b:31812381-31812524	mPonPyg2	['+::chr22_hap1_hsa21:25797893-25799028']	1	[0.45534924845269675]	[0.5446507515473032]
mGorGor1	mGorGor1_numt34	NUMT_143bp_75%	+::chr11_mat_hsa2b:31812381-31812524	mSymSyn1	['+::chr22_hap1:39970493-39971634', '+::chr22_hap1:40192665-40193808', '+::chr22_hap1:40889678-40890821']	3	[0.4818744473916888, 0.5764809902740937, 1.0]	[0.5181255526083113, 0.4235190097259063, 0.0]
mGorGor1	mGorGor1_numt34	NUMT_143bp_75%	+::chr11_mat_hsa2b:31812381-31812524	CHM13	['+::NC_060926.1:131820575-131821718']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt36	NUMT_56bp_88%	+::chr11_mat_hsa2b:31819459-31819515	mGorGor1	['+::chr11_mat_hsa2b:31818959-31820015']	1	[0.0]	[1.0]
mGorGor1	mGorGor1_numt36	NUMT_56bp_88%	+::chr11_mat_hsa2b:31819459-31819515	mPanPan1	['+::chr13_mat_hsa2b:44253348-44254414', '+::chr13_mat_hsa2b:45315136-45316202']	2	[0.23371647509578544, 1.0]	[0.7662835249042146, 0.0]
mGorGor1	mGorGor1_numt36	NUMT_56bp_88%	+::chr11_mat_hsa2b:31819459-31819515	mPanTro3	['+::chr13_hap1_hsa2b:31006677-31007743', '+::chr13_hap1_hsa2b:31877758-31878824']	2	[0.21455938697318008, 1.0]	[0.7854406130268199, 0.0]
mGorGor1	mGorGor1_numt36	NUMT_56bp_88%	+::chr11_mat_hsa2b:31819459-31819515	CHM13	['+::NC_060926.1:131813706-131814768']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt37	NUMT_4726bp_74%	+::chr11_mat_hsa2b:31825181-31829907	mGorGor1	['+::chr11_mat_hsa2b:31824681-31830407']	1	[0.0]	[1.0]
mGorGor1	mGorGor1_numt37	NUMT_4726bp_74%	+::chr11_mat_hsa2b:31825181-31829907	mPanPan1	['+::chr13_mat_hsa2b:44259119-44264857', '+::chr13_mat_hsa2b:45304693-45310431']	2	[0.30416520826041304, 1.0]	[0.695834791739587, 0.0]
mGorGor1	mGorGor1_numt37	NUMT_4726bp_74%	+::chr11_mat_hsa2b:31825181-31829907	mPanTro3	['+::chr13_hap1_hsa2b:31012410-31018145', '+::chr13_hap1_hsa2b:31867356-31873091']	2	[0.3176408820441022, 1.0]	[0.6823591179558979, 0.0]
mGorGor1	mGorGor1_numt37	NUMT_4726bp_74%	+::chr11_mat_hsa2b:31825181-31829907	CHM13	['+::NC_060926.1:131803303-131809040']	1	[1.0]	[0.0]
mGorGor1	mGorGor1_numt39	NUMT_509bp_84%	-::chr11_mat_hsa2b:34205015-34205524	mGorGor1	['+::chr11_mat_hsa2b:34204515-34206024', '+::chr12_pat_hsa2a:31618630-31620142']	2	[0.0, 1.0]	[1.0, 0.0]
mGorGor1	mGorGor1_numt39	NUMT_509bp_84%	-::chr11_mat_hsa2b:34205015-34205524	mPanPan1	['+::chr11_mat_hsa9:67407360-67408874', '+::chr12_mat_hsa2a:33398971-33400573', '+::chr12_mat_hsa2a:34107534-34109056', '+::chr14_pat_hsa13:8783865-8785376', '+::chr15_mat_hsa14:312624-314137', '+::chr15_mat_hsa14:9214473-9215984', '+::chr16_pat_hsa15:19450827-19452337', '+::chr17_mat_hsa18:288907-290420', '+::chr21_mat_hsa20:32623459-32624970', '+::chr23_pat_hsa22:173506-175020', '+::chrY_pat_hsaY:1041647-1043165']	11	[0.4348697394789579, 1.0, 0.6279225116900468, 1.0, 1.0, 0.4923179692718771, 1.0, 1.0, 0.3106212424849699, 1.0, 1.0]	[0.5651302605210421, 0.0, 0.37207748830995324, 0.0, 0.0, 0.5076820307281229, 0.0, 0.0, 0.6893787575150301, 0.0, 0.0]
mGorGor1	mGorGor1_numt39	NUMT_509bp_84%	-::chr11_mat_hsa2b:34205015-34205524	mPanTro3	['+::chr11_hap1_hsa9:58721305-58722819', '+::chr12_hap1_hsa2a:28175787-28177390', '+::chr14_hap1_hsa13:196782-198294', '+::chr14_hap1_hsa13:4203239-4204751', '+::chr14_hap1_hsa13:9812411-9813923', '+::chr15_hap1_hsa14:12799900-12801414', '+::chr16_hap1_hsa15:22615623-22617133', '+::chr21_hap1_hsa20:35693107-35694618', '+::chr22_hap1_hsa21:4375618-4377133', '+::chr22_hap1_hsa21:5900928-5902440', '+::chr22_hap1_hsa21:6961707-6963225', '+::chr23_hap1_hsa22:7469913-7471423']	12	[0.44488977955911824, 1.0, 1.0, 1.0, 0.3486973947895792, 1.0, 1.0, 0.3106212424849699, 0.3486973947895792, 1.0, 1.0, 1.0]	[0.5551102204408818, 0.0, 0.0, 0.0, 0.6513026052104208, 0.0, 0.0, 0.6893787575150301, 0.6513026052104208, 0.0, 0.0, 0.0]
mGorGor1	mGorGor1_numt39	NUMT_509bp_84%	-::chr11_mat_hsa2b:34205015-34205524	CHM13	['+::NC_060925.1:127806563-127808080', '+::NC_060926.1:95405005-95406522', '+::NC_060927.1:95717854-95719371', '+::NC_060928.1:49324483-49325992', '+::NC_060933.1:76940969-76942482', '+::NC_060937.1:5326673-5328184', '+::NC_060938.1:1627125-1628639', '+::NC_060938.1:2906733-2908244', '+::NC_060938.1:5793238-5794747', '+::NC_060939.1:1838501-1840010', '+::NC_060939.1:4794913-4796427', '+::NC_060944.1:30209034-30210542', '+::NC_060945.1:2307015-2308532', '+::NC_060945.1:7590662-7592171', '+::NC_060946.1:10623342-10624852', '+::NC_060946.1:3808742-3810252', '+::NC_060946.1:9838171-9839685']	17	[1.0, 0.6105544422177689, 0.35470941883767537, 1.0, 0.47227788911155644, 0.3273213092852371, 0.3593854375417502, 1.0, 0.3273213092852371, 0.331997327989312, 1.0, 0.2905811623246493, 0.34001336005344024, 0.32331329325317304, 0.35470941883767537, 0.32331329325317304, 1.0]	[0.0, 0.3894455577822311, 0.6452905811623246, 0.0, 0.5277221108884436, 0.6726786907147628, 0.6406145624582498, 0.0, 0.6726786907147628, 0.668002672010688, 0.0, 0.7094188376753507, 0.6599866399465597, 0.676686706746827, 0.6452905811623246, 0.676686706746827, 0.0]
mGorGor1	mGorGor1_numt40	NUMT_1335bp_76%	-::chr11_mat_hsa2b:34205604-34206939	mGorGor1	['+::chr11_mat_hsa2b:34205104-34207439', '+::chr12_pat_hsa2a:31617135-31619547']	2	[0.0, 1.0]	[1.0, 0.0]
mGorGor1	mGorGor1_numt40	NUMT_1335bp_76%	-::chr11_mat_hsa2b:34205604-34206939	mPanPan1	['+::chr11_mat_hsa9:67407954-67410289', '+::chr12_mat_hsa2a:33397506-33399889', '+::chr12_mat_hsa2a:34108138-34110530', '+::chr14_pat_hsa13:234976-237314', '+::chr14_pat_hsa13:8782448-8784785', '+::chr15_mat_hsa14:311207-313545', '+::chr15_mat_hsa14:9215064-9217392', '+::chr16_pat_hsa15:19449437-19451748', '+::chr17_mat_hsa18:287490-289828', '+::chr21_mat_hsa20:32624050-32626388', '+::chr22_pat_hsa21:269036-271375', '+::chr23_pat_hsa22:172089-174427', '+::chrY_pat_hsaY:1040231-1042567']	13	[0.3805424020662936, 1.0, 0.5845888936719759, 1.0, 1.0, 1.0, 0.4115368058544985, 1.0, 1.0, 0.29358588032716315, 1.0, 1.0, 1.0]	[0.6194575979337065, 0.0, 0.41541110632802414, 0.0, 0.0, 0.0, 0.5884631941455015, 0.0, 0.0, 0.7064141196728368, 0.0, 0.0, 0.0]
mGorGor1	mGorGor1_numt40	NUMT_1335bp_76%	-::chr11_mat_hsa2b:34205604-34206939	mPanTro3	['+::chr11_hap1_hsa9:58721899-58724234', '+::chr12_hap1_hsa2a:28174322-28176706', '+::chr12_hap1_hsa2a:31385106-31387498', '+::chr14_hap1_hsa13:195365-197701', '+::chr14_hap1_hsa13:4201822-4204159', '+::chr14_hap1_hsa13:9813003-9815340', '+::chr15_hap1_hsa14:12798483-12800820', '+::chr16_hap1_hsa15:22614216-22616544', '+::chr21_hap1_hsa20:35693698-35696036', '+::chr22_hap1_hsa21:4376213-4378550', '+::chr22_hap1_hsa21:5899511-5901848', '+::chr22_hap1_hsa21:6960294-6962628', '+::chr23_hap1_hsa22:7468496-7470833']	13	[0.3969005596211795, 1.0, 1.0, 1.0, 1.0, 0.3581575548859234, 1.0, 1.0, 0.297029702970297, 0.37236332328885063, 1.0, 1.0, 1.0]	[0.6030994403788206, 0.0, 0.0, 0.0, 0.0, 0.6418424451140766, 0.0, 0.0, 0.7029702970297029, 0.6276366767111494, 0.0, 0.0, 0.0]
mGorGor1	mGorGor1_numt40	NUMT_1335bp_76%	-::chr11_mat_hsa2b:34205604-34206939	CHM13	['+::NC_060925.1:127805147-127807484', '+::NC_060926.1:95405604-95407997', '+::NC_060927.1:95718456-95720787', '+::NC_060928.1:49323066-49325402', '+::NC_060933.1:76941565-76943895', '+::NC_060937.1:5327269-5329601', '+::NC_060937.1:9434015-9436353', '+::NC_060938.1:1627724-1630056', '+::NC_060938.1:2905315-2907653', '+::NC_060938.1:5793827-5796165', '+::NC_060939.1:1839095-1841427', '+::NC_060939.1:4793496-4795834', '+::NC_060944.1:30209624-30211951', '+::NC_060945.1:2307616-2309949', '+::NC_060945.1:7591251-7593583', '+::NC_060946.1:10623931-10626269', '+::NC_060946.1:3809337-3811669', '+::NC_060946.1:9836755-9839090', '+::NC_060948.1:11353920-11356256']	19	[1.0, 0.5768402927249247, 0.4244511407662505, 1.0, 0.4050796383986225, 0.38140335772707706, 1.0, 0.40594059405940597, 1.0, 0.3758071459319845, 0.37839001291433494, 1.0, 0.2733534222987516, 0.3891519586741283, 0.38011192423590184, 0.39259578131726214, 0.3727938011192424, 1.0, 1.0]	[0.0, 0.42315970727507535, 0.5755488592337494, 0.0, 0.5949203616013775, 0.618596642272923, 0.0, 0.594059405940594, 0.0, 0.6241928540680155, 0.6216099870856651, 0.0, 0.7266465777012484, 0.6108480413258717, 0.6198880757640981, 0.6074042186827379, 0.6272061988807576, 0.0, 0.0]
mGorGor1	mGorGor1_numt41	NUMT_949bp_74%	+::chr11_mat_hsa2b:34206959-34207908	mGorGor1	['+::chr11_mat_hsa2b:34206459-34208408', '+::chr12_pat_hsa2a:31616177-31618193']	2	[0.0, 0.9989674754775426]	[1.0, 0.0010325245224573898]
mGorGor1	mGorGor1_numt41	NUMT_949bp_74%	+::chr11_mat_hsa2b:34206959-34207908	mPanPan1	['+::chr11_mat_hsa9:67409311-67411254', '+::chr12_mat_hsa2a:33396548-33398543', '+::chr12_mat_hsa2a:34109493-34111486', '+::chr14_pat_hsa13:234012-235957', '+::chr14_pat_hsa13:8781481-8783429', '+::chr15_mat_hsa14:310243-312188', '+::chr15_mat_hsa14:9216421-9218370', '+::chr16_pat_hsa15:19448450-19450390', '+::chr17_mat_hsa18:286526-288471', '+::chr21_mat_hsa20:32625407-32627360', '+::chr22_pat_hsa21:268074-270017', '+::chr23_pat_hsa22:171125-173070', '+::chrY_pat_hsaY:1039234-1041212']	13	[0.3918430562725865, 0.9989674754775426, 0.588022715539494, 1.0, 1.0, 1.0, 0.3990707279297883, 0.9989674754775426, 1.0, 0.26174496644295303, 1.0, 1.0, 0.9989674754775426]	[0.6081569437274135, 0.0010325245224573898, 0.41197728446050597, 0.0, 0.0, 0.0, 0.6009292720702117, 0.0010325245224573898, 0.0, 0.738255033557047, 0.0, 0.0, 0.0010325245224573898]
